Date,Group,TopicType,Url,Title,PageViews,PVMoM,Visitors,Engagement,Flags,BounceRate,ClickThroughRate,CopyTryScrollRate,ExitRate,HelpfulRating,Ratings,Verbatims,Drilldown,Trends,Freshness,MSUpdateCycleDays,LastPublished,LastReviewed,OrganicSearchReferrals,OrganicSearchRate,DirectTrafficRate,MicrosoftTrafficRate,ExternalTrafficRate,SocialMediaTrafficRate,CopyRate,TryRate,ScrollRate,FirstPublished,MSAuthor,IsHistorical,RedirectUrl,PlatformId,CSAs
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-services/luis/luis-container-configuration,Docker container settings - LUIS - Azure AI services,64,93.9%,40,H,1,12.5%,12.5%,77.5%,26.6%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-63d3f356-1d05-7671-2e15-b975a70b31ae&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-63d3f356-1d05-7671-2e15-b975a70b31ae&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,365,2025-06-13,2025-06-12,5,7.8%,56.3%,12.5%,23.4%,0.0%,3%,0%,78%,8/28/2024,lajanuar,No,,63d3f356-1d05-7671-2e15-b975a70b31ae,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-services/qnamaker/how-to/edit-knowledge-base,Edit a knowledge base - QnA Maker - Azure AI services,75,41.5%,45,L,2,16.0%,22.7%,75.6%,32.0%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-88537b48-c6b2-0a16-3838-8ab5116cdff9&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-88537b48-c6b2-0a16-3838-8ab5116cdff9&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,365,2025-07-20,2025-07-16,5,6.7%,41.3%,40.0%,12.0%,0.0%,2%,0%,76%,8/28/2024,lajanuar,No,,88537b48-c6b2-0a16-3838-8ab5116cdff9,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-services/language-service/custom-named-entity-recognition/how-to/view-model-evaluation,Evaluate a Custom Named Entity Recognition (NER) model - Azure AI services,57,216.7%,29,L,2,26.3%,42.1%,55.2%,28.1%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-78013746-c397-83c2-8927-406bb5c2ce95&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-78013746-c397-83c2-8927-406bb5c2ce95&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-07-01,2025-06-30,5,8.8%,42.1%,47.4%,1.8%,0.0%,7%,0%,55%,8/28/2024,lajanuar,No,,78013746-c397-83c2-8927-406bb5c2ce95,"[""data-ai""]"
August 2025,Concepts,faq,https://learn.microsoft.com/en-us/azure/ai-services/language-service/conversational-language-understanding/faq,Frequently Asked Questions - Azure AI services,116,-33.3%,85,H,0,10.3%,45.7%,81.2%,12.1%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-76cc21af-71f8-2749-1766-875533a350e2&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-76cc21af-71f8-2749-1766-875533a350e2&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,91-180 days,180,2025-06-05,2025-06-04,5,4.3%,26.7%,62.9%,6.0%,0.0%,0%,0%,81%,8/28/2024,lajanuar,No,,76cc21af-71f8-2749-1766-875533a350e2,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-services/language-service/entity-linking/how-to/call-api,How to call the entity linking API - Azure AI services,71,51.1%,49,L,2,19.7%,39.4%,61.2%,9.9%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-a2ee1b0b-5741-ef86-4611-937bb0ccdb48&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-a2ee1b0b-5741-ef86-4611-937bb0ccdb48&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-07-01,2025-06-21,5,7.0%,19.7%,64.8%,8.5%,0.0%,0%,0%,61%,8/28/2024,lajanuar,No,,a2ee1b0b-5741-ef86-4611-937bb0ccdb48,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-services/language-service/custom-named-entity-recognition/how-to/deploy-model,How to deploy a custom NER model - Azure AI services,43,377.8%,19,L,2,18.6%,37.2%,68.4%,9.3%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-e1be4591-de84-9b43-557f-68ab7ea06cbe&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-e1be4591-de84-9b43-557f-68ab7ea06cbe&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-07-01,2025-06-30,5,11.6%,39.5%,48.8%,0.0%,0.0%,11%,0%,68%,8/28/2024,lajanuar,No,,e1be4591-de84-9b43-557f-68ab7ea06cbe,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-services/speech-service/how-to-track-speech-sdk-memory-usage,How to track Speech SDK memory usage - Speech service - Azure AI services,45,9.8%,26,H,1,6.7%,44.4%,65.4%,22.2%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-6bee544c-356e-3e86-d2e6-73e48bca76b3&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-6bee544c-356e-3e86-d2e6-73e48bca76b3&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-08-20,2025-08-07,5,11.1%,42.2%,44.4%,2.2%,0.0%,4%,0%,65%,8/28/2024,pafarley,No,,6bee544c-356e-3e86-d2e6-73e48bca76b3,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-services/luis/how-to/train-test,How to use train and test - Azure AI services,73,12.3%,50,L,3,21.9%,11.0%,66.0%,15.1%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-faf6c12a-1d4d-b6f5-1850-324470b0d3ce&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-faf6c12a-1d4d-b6f5-1850-324470b0d3ce&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,365,2025-07-13,2025-06-12,5,6.8%,39.7%,53.4%,0.0%,0.0%,0%,0%,66%,8/28/2024,lajanuar,No,,faf6c12a-1d4d-b6f5-1850-324470b0d3ce,"[""data-ai""]"
August 2025,Concepts,conceptual,https://learn.microsoft.com/en-us/azure/ai-services/qnamaker/concepts/development-lifecycle-knowledge-base,Lifecycle of knowledge base - QnA Maker - Azure AI services,29,190.0%,21,L,2,20.7%,31.0%,47.6%,13.8%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-7f20d896-cf8d-29e0-e56b-14fa1fdb6180&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-7f20d896-cf8d-29e0-e56b-14fa1fdb6180&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,365,2025-06-13,2025-06-12,5,17.2%,31.0%,27.6%,24.1%,0.0%,0%,0%,48%,8/28/2024,lajanuar,No,,7f20d896-cf8d-29e0-e56b-14fa1fdb6180,"[""data-ai""]"
August 2025,Concepts,article,https://learn.microsoft.com/en-us/azure/ai-foundry/responsible-ai/speech-service/speaker-recognition/limited-access-speaker-recognition,Limited Access to Speaker Recognition - Azure AI services,103,7.3%,82,L,2,16.5%,40.8%,61.0%,29.1%,100.0%,1,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-997442ad-85b8-bd07-6c78-91afcc969540&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-997442ad-85b8-bd07-6c78-91afcc969540&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,> 365 days,90,2025-08-17,2022-06-16,5,4.9%,22.3%,68.9%,3.9%,0.0%,6%,0%,61%,6/24/2025,pafarley,No,,997442ad-85b8-bd07-6c78-91afcc969540,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-services/language-service/named-entity-recognition/how-to/skill-parameters,Named entity recognition skill parameters - Azure AI services,55,41.0%,44,H,1,9.1%,52.7%,72.7%,14.5%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-62afcf0d-9626-e986-00f7-38d2d76e8544&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-62afcf0d-9626-e986-00f7-38d2d76e8544&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,91-180 days,180,2025-05-28,2025-04-29,5,9.1%,23.6%,67.3%,0.0%,0.0%,2%,0%,73%,8/28/2024,lajanuar,No,,62afcf0d-9626-e986-00f7-38d2d76e8544,"[""data-ai""]"
August 2025,Concepts,conceptual,https://learn.microsoft.com/en-us/azure/ai-services/language-service/orchestration-workflow/concepts/evaluation-metrics,Orchestration workflow model evaluation metrics - Azure AI services,33,22.2%,23,L,3,24.2%,15.2%,52.2%,21.2%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-d902b185-5bf5-f525-45c0-b9866914cd18&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-d902b185-5bf5-f525-45c0-b9866914cd18&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-07-01,2025-06-21,5,15.2%,42.4%,39.4%,3.0%,0.0%,0%,0%,52%,8/28/2024,lajanuar,No,,d902b185-5bf5-f525-45c0-b9866914cd18,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-services/speech-service/spx-batch-operations,Run batch operations with the Speech CLI - Speech service - Azure AI services,67,42.6%,44,H,1,11.9%,46.3%,70.5%,19.4%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-0b860575-c391-6711-eb45-93b89978e19a&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-0b860575-c391-6711-eb45-93b89978e19a&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-08-20,2025-08-07,5,7.5%,20.9%,68.7%,3.0%,0.0%,7%,0%,68%,8/28/2024,pafarley,No,,0b860575-c391-6711-eb45-93b89978e19a,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-services/language-service/custom-named-entity-recognition/how-to/call-api,Send a Named Entity Recognition (NER) request to your custom model - Azure AI services,95,93.9%,42,L,2,27.4%,28.4%,66.7%,25.3%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-6f39cbf9-e3ae-1536-eeb8-f0791257f4aa&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-6f39cbf9-e3ae-1536-eeb8-f0791257f4aa&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-07-01,2025-06-30,5,5.3%,56.8%,37.9%,0.0%,0.0%,7%,0%,67%,8/28/2024,lajanuar,No,,6f39cbf9-e3ae-1536-eeb8-f0791257f4aa,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-services/qnamaker/how-to/add-sharepoint-datasources,SharePoint files - QnA Maker - Azure AI services,24,118.2%,20,L,3,33.3%,12.5%,30.0%,29.2%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-0de1f9a3-afe4-2fbd-91b6-3d8b098eb63e&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-0de1f9a3-afe4-2fbd-91b6-3d8b098eb63e&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,365,2025-07-20,2025-07-16,5,20.8%,54.2%,16.7%,8.3%,0.0%,0%,0%,30%,8/28/2024,lajanuar,No,,0de1f9a3-afe4-2fbd-91b6-3d8b098eb63e,"[""data-ai""]"
August 2025,Concepts,conceptual,https://learn.microsoft.com/en-us/azure/ai-services/luis/luis-concept-devops-sourcecontrol,Source control and development branches - LUIS - Azure,30,150.0%,24,L,3,40.0%,13.3%,45.8%,16.7%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-690d3d94-1069-4210-7d39-151ccbe6649d&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-690d3d94-1069-4210-7d39-151ccbe6649d&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,365,2025-06-13,2025-06-12,5,16.7%,46.7%,36.7%,0.0%,0.0%,0%,0%,46%,8/28/2024,lajanuar,No,,690d3d94-1069-4210-7d39-151ccbe6649d,"[""data-ai""]"
August 2025,Concepts,quickstart,https://learn.microsoft.com/en-us/azure/ai-services/translator/document-translation/reference/translate-document,Synchronous Azure AI Translator translation REST API guide - Azure AI services,470,-6.4%,249,H,0,14.5%,44.9%,79.5%,18.5%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-4a172981-72ea-365e-499b-718f744d73f9&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-4a172981-72ea-365e-499b-718f744d73f9&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,91-180 days,180,2025-05-19,2025-04-14,5,1.1%,18.1%,78.5%,2.3%,0.0%,17%,0%,80%,8/28/2024,lajanuar,No,,4a172981-72ea-365e-499b-718f744d73f9,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-services/content-safety/how-to/custom-categories-rapid,Use the custom categories (rapid) API (preview) - Azure AI services,177,-32.7%,116,L,2,20.9%,45.2%,64.7%,15.3%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-702e839f-7155-4d89-476c-de2c64bbd950&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-702e839f-7155-4d89-476c-de2c64bbd950&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,181-270 days,90,2025-03-24,2025-01-29,5,2.8%,29.9%,67.2%,0.0%,0.0%,4%,0%,65%,8/28/2024,pafarley,No,,702e839f-7155-4d89-476c-de2c64bbd950,"[""data-ai""]"
August 2025,Concepts,overview,https://learn.microsoft.com/en-us/azure/ai-services/translator/solutions/overview,What are Azure AI Translator prebuilt solutions? - Azure AI services,124,8.8%,102,H,1,12.9%,58.1%,69.6%,9.7%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-3c346c86-cea0-f668-258b-1b2de9942143&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-3c346c86-cea0-f668-258b-1b2de9942143&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,91-180 days,180,2025-07-22,2025-03-07,5,4.0%,18.5%,77.4%,0.0%,0.0%,1%,0%,70%,3/9/2025,lajanuar,No,,3c346c86-cea0-f668-258b-1b2de9942143,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-services/qnamaker/how-to/improve-knowledge-base,Active Learning suggested questions - QnA Maker - Azure AI services,110,37.5%,77,L,3,21.8%,11.8%,71.4%,32.7%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-5fc0a0a5-5ea7-9e56-449a-cb2dd50f4b08&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-5fc0a0a5-5ea7-9e56-449a-cb2dd50f4b08&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,365,2025-06-13,2025-06-12,4,3.6%,68.2%,13.6%,14.5%,0.0%,1%,0%,70%,8/28/2024,lajanuar,No,,5fc0a0a5-5ea7-9e56-449a-cb2dd50f4b08,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-services/qnamaker/quickstarts/add-question-metadata-portal,Add questions and answer in QnA Maker portal - Azure AI services,29,-14.7%,21,L,2,24.1%,27.6%,42.9%,10.3%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-8f082159-e9fc-9607-2d04-b074032b4009&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-8f082159-e9fc-9607-2d04-b074032b4009&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,365,2025-07-20,2025-07-16,4,13.8%,37.9%,48.3%,0.0%,0.0%,0%,0%,43%,8/28/2024,lajanuar,No,,8f082159-e9fc-9607-2d04-b074032b4009,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-services/content-safety/how-to/containers/text-container,Analyze text container - Azure AI Content Safety - Azure AI services,49,69.0%,29,L,2,16.3%,28.6%,58.6%,30.6%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-a5aa9e07-b337-9cc9-7b29-f55a441034dd&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-a5aa9e07-b337-9cc9-7b29-f55a441034dd&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,181-270 days,90,2025-04-17,2025-02-21,4,8.2%,38.8%,44.9%,8.2%,0.0%,0%,0%,59%,9/24/2024,pafarley,No,,a5aa9e07-b337-9cc9-7b29-f55a441034dd,"[""data-ai""]"
August 2025,Concepts,faq,https://learn.microsoft.com/en-us/azure/ai-services/translator/containers/faq,Azure AI Translator containers frequently asked questions (FAQ),43,53.6%,34,L,2,25.6%,46.5%,47.1%,9.3%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-836217f3-87ae-e2a6-1575-4b5259bbe23f&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-836217f3-87ae-e2a6-1575-4b5259bbe23f&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-07-22,2025-07-22,4,9.3%,25.6%,65.1%,0.0%,0.0%,3%,0%,47%,8/28/2024,lajanuar,No,,836217f3-87ae-e2a6-1575-4b5259bbe23f,"[""data-ai""]"
August 2025,Concepts,conceptual,https://learn.microsoft.com/en-us/azure/ai-services/luis/luis-concept-devops-automation,Continuous Integration and Continuous Delivery workflows for LUIS apps - Azure,60,36.4%,49,L,3,21.7%,8.3%,67.3%,13.3%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-2795eaf4-b848-94a6-dd83-20ea0b6083e0&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-2795eaf4-b848-94a6-dd83-20ea0b6083e0&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,365,2025-06-13,2025-06-12,4,6.7%,65.0%,28.3%,0.0%,0.0%,0%,0%,67%,8/28/2024,lajanuar,No,,2795eaf4-b848-94a6-dd83-20ea0b6083e0,"[""data-ai""]"
August 2025,Concepts,how-to,https://learn.microsoft.com/en-us/azure/ai-services/translator/custom-translator/how-to/create-manage-project,Create and manage an Azure AI Custom Translator project - Azure AI services,131,87.1%,99,L,2,27.5%,31.3%,65.7%,16.0%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-16c77f9a-0f42-d401-e8ea-a7b377f2183c&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-16c77f9a-0f42-d401-e8ea-a7b377f2183c&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,91-180 days,180,2025-05-19,2025-05-19,4,3.1%,46.6%,50.4%,0.0%,0.0%,2%,0%,66%,8/28/2024,lajanuar,No,,16c77f9a-0f42-d401-e8ea-a7b377f2183c,"[""data-ai""]"
August 2025,Concepts,faq,https://learn.microsoft.com/en-us/azure/ai-services/language-service/custom-named-entity-recognition/faq,Custom Named Entity Recognition (NER) FAQ - Azure AI services,36,0.0%,27,L,2,25.0%,41.7%,48.1%,2.8%,,,,https://aka.ms/learncontentdrilldown?experience=power-bi&v-startDate=2days&v-endDate=now&v-SelectedPlatformId=v-00190bae-cc86-e363-cb89-306a122e3b20&v-SelectedLocale=v-en-us&page=b567a926-380d-46ea-b968-48664d0787ca&extensionScenario=openArtifact,https://aka.ms/learncontenttrends?experience=power-bi&v-SelectedPlatformId=v-00190bae-cc86-e363-cb89-306a122e3b20&v-SelectedTimeRange=v-Monthly&v-SelectedLocale=v-en-us&page=1c010e1d-658b-45c7-8844-4f9e7a29efd2,0-90 days,180,2025-07-01,2025-06-30,4,11.1%,38.9%,50.0%,0.0%,0.0%,0%,0%,48%,8/28/2024,lajanuar,No,,00190bae-cc86-e363-cb89-306a122e3b20,"[""data-ai""]"
