Notes,NextGen?,NextGen TOC,Parent Path,Name,filename,URL,Is External,ms.author,ms.topic,ms.service,description,zone_pivot_groups,pivot_id,has_pivots,pivot_groups,hub-only,file_found,has_tabs,tab_count,tab_formats,has_images,image_count,portal_steps,has_code_blocks,code_block_count,code_languages,has_code_refs,code_ref_count,contains_link_no_param,Contains_link_with_param,title,author
,n,,SDK + API Reference > Azure AI Agents,Java,java/api/overview/azure/ai-agents-persistent-readme,https://learn.microsoft.com/azure/java/api/overview/azure/ai-agents-persistent-readme,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure AI Agents,JavaScript,javascript/api/overview/azure/ai-agents-readme?view=azure-node-preview&preserve-view=true,https://learn.microsoft.com/azure/javascript/api/overview/azure/ai-agents-readme?view=azure-node-preview&preserve-view=true,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure AI Agents,Python,python/api/overview/azure/ai-agents-readme?view=azure-python-preview&preserve-view=true,https://learn.microsoft.com/azure/python/api/overview/azure/ai-agents-readme?view=azure-python-preview&preserve-view=true,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure AI Agents,REST API,rest/api/aifoundry/aiagents,https://learn.microsoft.com/azure/rest/api/aifoundry/aiagents,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure AI Agents,Data monitoring reference,ai-foundry/agents/reference/monitor-service.md,https://learn.microsoft.com/azure/ai-foundry/agents/reference/monitor-service,False,aahi,reference,azure-ai-agent-service,This article contains important reference material you need when you monitor Azure AI Foundry Agent Service by using Azure Monitor.,,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Monitoring data reference for Azure AI Foundry Agent Service,aahill
,n,,SDK + API Reference,Azure AI Evaluation SDK,python/api/overview/azure/ai-evaluation-readme,https://learn.microsoft.com/azure/python/api/overview/azure/ai-evaluation-readme,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference,Azure Machine Learning Python SDK,python/api/overview/azure/ai-ml-readme,https://learn.microsoft.com/azure/python/api/overview/azure/ai-ml-readme,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference,Azure Machine Learning REST API,rest/api/azureml,https://learn.microsoft.com/azure/rest/api/azureml,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference,Azure AI services SDKs,ai-services/reference/sdk-package-resources.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/reference/sdk-package-resources?context=/azure/ai-foundry/context/context,False,lajanuar,reference,azure-ai-services,Provides an overview of available Azure AI client libraries and packages with links to reference documentation.,programming-languages-reference-ai-services,programming-languages-reference-ai-services,True,programming-languages-reference-ai-services,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Azure AI services SDK reference,laujan
,n,,SDK + API Reference,Azure AI services REST APIs,ai-services/reference/rest-api-resources.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/reference/rest-api-resources?context=/azure/ai-foundry/context/context,False,lajanuar,reference,azure-ai-services,Provides an overview of available Azure AI services REST APIs with links to reference documentation.,,,False,,False,True,False,0,,True,18,False,False,0,,False,0,False,False,Azure AI services REST API reference,laujan
,n,,SDK + API Reference > Azure AI Model Inference API,What's the Model Inference API?,rest/api/aifoundry/modelinference,https://learn.microsoft.com/azure/rest/api/aifoundry/modelinference,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure AI Model Inference API > Reference,Get Model Info,rest/api/aifoundry/get-model-info/get-model-info,https://learn.microsoft.com/azure/rest/api/aifoundry/get-model-info/get-model-info,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure AI Model Inference API > Reference,Get Chat Completions,rest/api/aifoundry/get-chat-completions/get-chat-completions,https://learn.microsoft.com/azure/rest/api/aifoundry/get-chat-completions/get-chat-completions,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure AI Model Inference API > Reference,Get Embeddings,rest/api/aifoundry/get-embeddings/get-embeddings,https://learn.microsoft.com/azure/rest/api/aifoundry/get-embeddings/get-embeddings,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure AI Model Inference API > Reference,Get Image Embeddings,rest/api/aifoundry/get-image-embeddings/get-image-embeddings,https://learn.microsoft.com/azure/rest/api/aifoundry/get-image-embeddings/get-image-embeddings,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure OpenAI > v1 API,v1 API,ai-foundry/openai/latest.md,https://learn.microsoft.com/azure/ai-foundry/openai/latest,False,mbullwin,conceptual,azure-ai-openai,Learn how to use Azure OpenAI's v1 REST API.,,,False,,False,True,False,0,,False,0,False,True,116,"http, none, json",False,0,False,False,Azure OpenAI in Azure AI Foundry Models v1 REST API reference,mrbullwinkle
,n,,SDK + API Reference > Azure OpenAI > v1 API,Chat,ai-foundry/openai/latest.md#create-chat-completion,https://learn.microsoft.com/azure/ai-foundry/openai/latest.md#create-chat-completion,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure OpenAI > v1 API,Embeddings,ai-foundry/openai/latest.md#create-embedding,https://learn.microsoft.com/azure/ai-foundry/openai/latest.md#create-embedding,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure OpenAI > v1 API,Evals (preview),ai-foundry/openai/latest.md#list-evals,https://learn.microsoft.com/azure/ai-foundry/openai/latest.md#list-evals,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure OpenAI > v1 API,Files,ai-foundry/openai/latest.md#create-file,https://learn.microsoft.com/azure/ai-foundry/openai/latest.md#create-file,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure OpenAI > v1 API,Fine-tuning,ai-foundry/openai/latest.md#create-fine-tuning-job,https://learn.microsoft.com/azure/ai-foundry/openai/latest.md#create-fine-tuning-job,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure OpenAI > v1 API,Models,ai-foundry/openai/latest.md#list-models,https://learn.microsoft.com/azure/ai-foundry/openai/latest.md#list-models,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure OpenAI > v1 API,Responses,ai-foundry/openai/latest.md#create-response,https://learn.microsoft.com/azure/ai-foundry/openai/latest.md#create-response,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure OpenAI > v1 API,Vector stores,ai-foundry/openai/latest.md#list-vector-stores,https://learn.microsoft.com/azure/ai-foundry/openai/latest.md#list-vector-stores,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure OpenAI > Previous versions,2024-10-21 API reference,ai-foundry/openai/reference.md,https://learn.microsoft.com/azure/ai-foundry/openai/reference,False,mbullwin,conceptual,azure-ai-openai,"Learn how to use Azure OpenAI's REST API. In this article, you learn about authorization options,  how to structure a request and receive a response.",,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Azure OpenAI in Azure AI Foundry Models REST API reference,mrbullwinkle
,n,,SDK + API Reference > Azure OpenAI > Previous versions > Preview APIs,v1 Preview API,ai-foundry/openai/reference-preview-latest.md,https://learn.microsoft.com/azure/ai-foundry/openai/reference-preview-latest,False,mbullwin,conceptual,azure-ai-openai,"Learn how to use Azure OpenAI's latest v1 preview REST API. In this article, you learn about authorization options,  how to structure a request and receive a response.",,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Azure OpenAI in Azure AI Foundry Models REST API v1 preview reference,mrbullwinkle
,n,,SDK + API Reference > Azure OpenAI > Previous versions > Preview APIs,2025-04-01-preview - Authoring,ai-foundry/openai/authoring-reference-preview.md,https://learn.microsoft.com/azure/ai-foundry/openai/authoring-reference-preview,False,mbullwin,conceptual,azure-ai-openai,"Learn how to use Azure OpenAI's latest authoring preview REST API. In this article, you learn about authorization options,  how to structure a request and receive a response.",,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Azure OpenAI in Azure AI Foundry Models REST API authoring preview reference,mrbullwinkle
,n,,SDK + API Reference > Azure OpenAI > Previous versions > Preview APIs,2025-04-01-preview - Inference,ai-foundry/openai/reference-preview.md,https://learn.microsoft.com/azure/ai-foundry/openai/reference-preview,False,mbullwin,conceptual,azure-ai-openai,"Learn how to use Azure OpenAI's latest preview REST API. In this article, you learn about authorization options,  how to structure a request and receive a response.",,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Azure OpenAI in Azure AI Foundry Models REST API preview reference,mrbullwinkle
,n,,SDK + API Reference > Azure OpenAI > Assistants API Reference > REST,Assistants,ai-foundry/openai/reference-preview.md#list---assistants,https://learn.microsoft.com/azure/ai-foundry/openai/reference-preview.md#list---assistants,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure OpenAI > Assistants API Reference > REST,Threads,ai-foundry/openai/reference-preview.md#create---thread,https://learn.microsoft.com/azure/ai-foundry/openai/reference-preview.md#create---thread,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure OpenAI > Assistants API Reference > REST,Messages,ai-foundry/openai/reference-preview.md#list---messages,https://learn.microsoft.com/azure/ai-foundry/openai/reference-preview.md#list---messages,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure OpenAI > Assistants API Reference > REST,Runs,ai-foundry/openai/reference-preview.md#create---thread-and-run,https://learn.microsoft.com/azure/ai-foundry/openai/reference-preview.md#create---thread-and-run,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure OpenAI > Assistants API Reference > SDK,C#,dotnet/api/overview/azure/ai.openai.assistants-readme?context=/azure/ai-foundry/openai/context/context,https://learn.microsoft.com/azure/dotnet/api/overview/azure/ai.openai.assistants-readme?context=/azure/ai-foundry/openai/context/context,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure OpenAI > Assistants API Reference > SDK,Go,https://pkg.go.dev/github.com/Azure/azure-sdk-for-go/sdk/ai/azopenai,https://pkg.go.dev/github.com/Azure/azure-sdk-for-go/sdk/ai/azopenai,True,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure OpenAI > Assistants API Reference > SDK,Java,java/api/overview/azure/ai-openai-assistants-readme?context=/azure/ai-foundry/openai/context/context,https://learn.microsoft.com/azure/java/api/overview/azure/ai-openai-assistants-readme?context=/azure/ai-foundry/openai/context/context,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure OpenAI > Assistants API Reference > SDK,JavaScript,javascript/api/overview/azure/openai-assistants-readme?context=/azure/ai-foundry/openai/context/context,https://learn.microsoft.com/azure/javascript/api/overview/azure/openai-assistants-readme?context=/azure/ai-foundry/openai/context/context,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
