Parent Path,Name,Href,URL,Is External,ms.author,ms.topic,ms.service,description,pivot_id,has_pivots,pivot_groups,hub-only,file_found,Notes,NextGen?,pivot_ai_foundry,pivot_ai_foundry_portal,pivot_azcli,pivot_azportal,pivot_azpowershell,pivot_azure_ai_foundry,pivot_azure_ai_model_categories,pivot_azure_ai_studio_sdk_cli,pivot_azure_direct_others,pivot_azure_openai,pivot_bicep,pivot_cli,pivot_csharp,pivot_fdp_project,pivot_foundry_portal,pivot_hub_project,pivot_java,pivot_javascript,pivot_language_studio,pivot_portal,pivot_programming_language_bicep,pivot_programming_language_cli,pivot_programming_language_cpp,pivot_programming_language_csharp,pivot_programming_language_dotnet,pivot_programming_language_foundry_portal,pivot_programming_language_go,pivot_programming_language_java,pivot_programming_language_javascript,pivot_programming_language_objectivec,pivot_programming_language_powershell,pivot_programming_language_python,pivot_programming_language_python_azure,pivot_programming_language_rest,pivot_programming_language_ruby,pivot_programming_language_spring,pivot_programming_language_studio,pivot_programming_language_swift,pivot_programming_language_typescript,pivot_ps,pivot_python,pivot_python_sdk,pivot_rest,pivot_rest_api,pivot_speech_studio,pivot_typescript,pivot_web_portal
Trustworthy AI > Content filtering,Configure content filtering for Foundry Models,ai-foundry/foundry-models/how-to/configure-content-filters.md,https://learn.microsoft.com/azure/ai-foundry/foundry-models/how-to/configure-content-filters,False,ssalgado,how-to,azure-ai-foundry,"Learn to use and configure the content filters that come with Azure AI Foundry, including getting approval for gated modifications.",azure-ai-models-deployment,True,"ai-foundry-portal, programming-language-cli, programming-language-bicep",False,True,,y*,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Trustworthy AI > Content filtering,Default safety policies for Foundry Models,ai-foundry/foundry-models/concepts/default-safety-policies.md,https://learn.microsoft.com/azure/ai-foundry/foundry-models/concepts/default-safety-policies,False,ssalgado,concept-article,azure-ai-foundry,Learn how Azure AI Foundry Models applies default safety policies and content filtering to help ensure responsible AI usage.,,False,,False,True,,y*,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Trustworthy AI > Content filtering,Use blocklists,ai-foundry/foundry-models/how-to/use-blocklists.md,https://learn.microsoft.com/azure/ai-foundry/foundry-models/how-to/use-blocklists,False,pafarley,how-to,azure-ai-foundry,Learn how to create custom blocklists in Azure AI Foundry portal as part of your content filtering configurations.,,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Trustworthy AI,Transparency notes for Azure AI Services,ai-services/responsible-use-of-ai-overview.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/responsible-use-of-ai-overview?context=/azure/ai-foundry/context/context,False,pafarley,conceptual,azure-ai-services,Learn how to responsibly use Azure AI services with guidelines and links to articles for different services within the Azure AI suite.,,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Trustworthy AI,Limited Access features,ai-services/cognitive-services-limited-access.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/cognitive-services-limited-access?context=/azure/ai-foundry/context/context,False,pafarley,conceptual,azure-ai-services,Learn how Microsoft protects the rights and safety of individuals by using Limited Access features for Azure AI services.,,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Trustworthy AI,System message templates,ai-foundry/openai/concepts/system-message.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/system-message?context=/azure/ai-foundry/context/context,False,mbullwin,conceptual,azure-ai-openai,Learn about how to construct system messages also know as metaprompts to guide an AI system's behavior.,,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SDK + API Reference > Azure AI Projects,C#,dotnet/api/overview/azure/ai.projects-readme,https://learn.microsoft.com/azure/dotnet/api/overview/azure/ai.projects-readme,False,,,,,,False,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SDK + API Reference > Azure AI Projects,JavaScript,javascript/api/overview/azure/ai-projects-readme?view=azure-node-preview&preserve-view=true,https://learn.microsoft.com/azure/javascript/api/overview/azure/ai-projects-readme?view=azure-node-preview&preserve-view=true,False,,,,,,False,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SDK + API Reference > Azure AI Projects,Python,python/api/overview/azure/ai-projects-readme?view=azure-python-preview&preserve-view=true,https://learn.microsoft.com/azure/python/api/overview/azure/ai-projects-readme?view=azure-python-preview&preserve-view=true,False,,,,,,False,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SDK + API Reference > Azure AI Projects,REST API,rest/api/aifoundry/aiprojects/,https://learn.microsoft.com/azure/rest/api/aifoundry/aiprojects,False,,,,,,False,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SDK + API Reference > Azure AI Agents,C#,dotnet/api/overview/azure/ai.agents.persistent-readme?view=azure-dotnet-preview&preserve-view=true,https://learn.microsoft.com/azure/dotnet/api/overview/azure/ai.agents.persistent-readme?view=azure-dotnet-preview&preserve-view=true,False,,,,,,False,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SDK + API Reference > Azure AI Agents,Java,java/api/overview/azure/ai-agents-persistent-readme,https://learn.microsoft.com/azure/java/api/overview/azure/ai-agents-persistent-readme,False,,,,,,False,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SDK + API Reference > Azure AI Agents,JavaScript,javascript/api/overview/azure/ai-agents-readme?view=azure-node-preview&preserve-view=true,https://learn.microsoft.com/azure/javascript/api/overview/azure/ai-agents-readme?view=azure-node-preview&preserve-view=true,False,,,,,,False,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SDK + API Reference > Azure AI Agents,Python,python/api/overview/azure/ai-agents-readme?view=azure-python-preview&preserve-view=true,https://learn.microsoft.com/azure/python/api/overview/azure/ai-agents-readme?view=azure-python-preview&preserve-view=true,False,,,,,,False,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SDK + API Reference > Azure AI Agents,REST API,rest/api/aifoundry/aiagents,https://learn.microsoft.com/azure/rest/api/aifoundry/aiagents,False,,,,,,False,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SDK + API Reference > Azure AI Agents,Data monitoring reference,ai-foundry/agents/reference/monitor-service.md,https://learn.microsoft.com/azure/ai-foundry/agents/reference/monitor-service,False,aahi,reference,azure-ai-agent-service,This article contains important reference material you need when you monitor Azure AI Foundry Agent Service by using Azure Monitor.,,False,,False,True,,?,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SDK + API Reference,Azure AI Evaluation SDK,python/api/overview/azure/ai-evaluation-readme,https://learn.microsoft.com/azure/python/api/overview/azure/ai-evaluation-readme,False,,,,,,False,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
